payoff,network,strategy,strategy_short,mean_barC,std_barC,mean_smax,std_smax,mean_chi,std_chi,Pr_allC,Pr_allD,mean_t_absorb,std_t_absorb
beta_2.50,ER_k4,ImitationStrategy,Imitate,0.026623157407407408,0.012090768744277756,0.005506206896551725,0.0011771823617468466,1.0588540397185107,0.27290681917443166,0.0,0.03333333333333333,1934.5333333333333,358.57570098004874
beta_2.50,ER_k4,RLStrategy,RL,0.29834791666666666,0.023659287380355817,0.17413983333333333,0.033797001014253786,3.9220467938474286,0.8411947050418078,0.0,0.0,2000.0,0.0
beta_2.50,ER_k4,TitForTatStrategy,TFT,0.5282083333333333,0.0687227087942769,0.4156666666666667,0.0970906156313686,1.2531468565326294,0.29435199555337604,0.0,0.0,2000.0,0.0
beta_2.50,Grid_20x20,ImitationStrategy,Imitate,0.04693493593706332,0.03445076214032909,0.009125760869565219,0.0021735641073715208,1.6572142707136008,0.5749110540114355,0.0,0.23333333333333334,1563.5666666666666,807.7552413231731
beta_2.50,Grid_20x20,RLStrategy,RL,0.06346500000000001,0.002499694377870743,0.007075416666666667,0.0008638900800462401,1.0884375697906437,0.09774761563403771,0.0,0.0,2000.0,0.0
beta_2.50,Grid_20x20,TitForTatStrategy,TFT,0.4970978756735336,0.20565121515497423,0.0025,0.0,0.0,0.0,0.3,0.3,822.7,977.6950779855862
beta_2.50,WS_k4_p0.1,ImitationStrategy,Imitate,0.06738842960781734,0.03574292766015482,0.011220096153846155,0.003120668075971012,2.297481354788366,0.3606330292498861,0.0,0.13333333333333333,1743.5,665.4947731601266
beta_2.50,WS_k4_p0.1,RLStrategy,RL,0.06649166666666667,0.006620482139872278,0.0082605,0.0020221751689191284,1.1796923417858036,0.15265656619966064,0.0,0.0,2000.0,0.0
beta_2.50,WS_k4_p0.1,TitForTatStrategy,TFT,0.4528754823981918,0.2145513308806419,0.06477941176470589,0.20978655228203347,2.0662077904622747,0.5598990734940817,0.13333333333333333,0.3,1160.7333333333333,976.1804501547693
beta_3.00,ER_k4,ImitationStrategy,Imitate,0.030417333333333338,0.009836785156373177,0.0064406666666666675,0.0016475092136905953,1.2141714833219208,0.29438980406792875,0.0,0.0,2000.0,0.0
beta_3.00,ER_k4,RLStrategy,RL,0.32933416666666665,0.018043092136620458,0.21418791666666664,0.03157785620005088,3.71028812896453,0.7923994430052395,0.0,0.0,2000.0,0.0
beta_3.00,ER_k4,TitForTatStrategy,TFT,0.5105416666666667,0.07040039684857452,0.39645833333333336,0.09303496476884499,1.4074194355121203,0.5143975685296959,0.0,0.0,2000.0,0.0
beta_3.00,Grid_20x20,ImitationStrategy,Imitate,0.05706950914177403,0.03223231559020286,0.010740900000000003,0.0035466898358422426,1.907422642107789,0.704619988324286,0.0,0.16666666666666666,1679.4666666666667,729.0923849191722
beta_3.00,Grid_20x20,RLStrategy,RL,0.06992325,0.0031322908157306135,0.007430833333333334,0.000990094329652077,1.1164003880313467,0.0998818795566261,0.0,0.0,2000.0,0.0
beta_3.00,Grid_20x20,TitForTatStrategy,TFT,0.5346430105087225,0.147476941843502,0.0025,0.0,0.0,0.0,0.23333333333333334,0.1,1346.0,940.7074007326099
beta_3.00,WS_k4_p0.1,ImitationStrategy,Imitate,0.08885368518518517,0.023068843681402967,0.013843189655172415,0.005559145171975944,2.612451115608398,0.4429970100375194,0.0,0.03333333333333333,1936.3333333333333,348.71669494495575
beta_3.00,WS_k4_p0.1,RLStrategy,RL,0.07306750000000001,0.005686339915792145,0.008644000000000002,0.0017655501975305035,1.1991245005085218,0.11628617506516827,0.0,0.0,2000.0,0.0
beta_3.00,WS_k4_p0.1,TitForTatStrategy,TFT,0.5478700825569913,0.23391218800492483,0.15196428571428572,0.27909913211876985,1.9716101838948537,0.6054788931048065,0.3333333333333333,0.2,965.2666666666667,984.5180488471235
beta_3.50,ER_k4,ImitationStrategy,Imitate,0.03248825,0.012796737127062426,0.006714333333333334,0.0015898102160284752,1.324935069977621,0.29319249147538046,0.0,0.0,2000.0,0.0
beta_3.50,ER_k4,RLStrategy,RL,0.35162141666666663,0.024354918701357076,0.23833558333333335,0.03966462837124561,3.3584228342745592,0.7518499911372727,0.0,0.0,2000.0,0.0
beta_3.50,ER_k4,TitForTatStrategy,TFT,0.492125,0.07642831749762152,0.3797083333333333,0.1026075357548273,1.4221239930299518,0.48708039636791717,0.0,0.0,2000.0,0.0
beta_3.50,Grid_20x20,ImitationStrategy,Imitate,0.056756754730992766,0.029321306699501157,0.012605997834946512,0.00619102172719592,1.9747618903637572,0.8154082809720118,0.0,0.16666666666666666,1721.8333333333333,656.4359402700014
beta_3.50,Grid_20x20,RLStrategy,RL,0.07867375,0.002666688970362905,0.007948583333333335,0.000776410474925933,1.1952763190597828,0.058297439465983675,0.0,0.0,2000.0,0.0
beta_3.50,Grid_20x20,TitForTatStrategy,TFT,0.46024163483900327,0.15191555394574638,0.0025,0.0,0.0,0.0,0.1,0.26666666666666666,1280.6333333333334,961.5957457065415
beta_3.50,WS_k4_p0.1,ImitationStrategy,Imitate,0.10192211538461539,0.03314722988826452,0.017221637931034487,0.006746725934661822,2.851976607557333,0.4577941329039221,0.0,0.03333333333333333,1933.7666666666667,362.774907254255
beta_3.50,WS_k4_p0.1,RLStrategy,RL,0.08220433333333334,0.006660013589006193,0.010116000000000002,0.001885499522215761,1.2688152485369548,0.12279675712388775,0.0,0.0,2000.0,0.0
beta_3.50,WS_k4_p0.1,TitForTatStrategy,TFT,0.47444950681816217,0.18391070907919785,0.052132352941176484,0.08545005474906174,2.080484378005422,0.5801713463325641,0.2,0.23333333333333334,1158.9,978.2996984564597
beta_4.00,ER_k4,ImitationStrategy,Imitate,0.03126183986928104,0.010456374335684297,0.006326551724137932,0.0014390304607171881,1.2021174596757762,0.2660589097244083,0.0,0.03333333333333333,1941.8333333333333,318.59195428217157
beta_4.00,ER_k4,RLStrategy,RL,0.36734958333333334,0.021688828177389697,0.2609235833333333,0.038980737211735804,3.3573274859412154,0.8890474096165296,0.0,0.0,2000.0,0.0
beta_4.00,ER_k4,TitForTatStrategy,TFT,0.5059583333333333,0.05882165781547576,0.39149999999999996,0.08312615049761249,1.28463525674481,0.23887905241034715,0.0,0.0,2000.0,0.0
beta_4.00,Grid_20x20,ImitationStrategy,Imitate,0.06551625925925926,0.020605219063350062,0.01613491379310345,0.008815599441846747,2.4889208876375837,0.6050047267438731,0.0,0.03333333333333333,1936.3333333333333,348.71669494495575
beta_4.00,Grid_20x20,RLStrategy,RL,0.08690258333333332,0.002754034695657457,0.008451166666666668,0.0007583062266217607,1.2401466226557736,0.05516245420019107,0.0,0.0,2000.0,0.0
beta_4.00,Grid_20x20,TitForTatStrategy,TFT,0.4978719263606785,0.20465232264861313,0.0025,0.0,0.0,0.0,0.3,0.3,822.5,977.8616625241439
beta_4.00,WS_k4_p0.1,ImitationStrategy,Imitate,0.09690633333333333,0.026805858177713283,0.01698658333333334,0.007181063054147602,2.9947973571386806,0.5412984369962799,0.0,0.0,2000.0,0.0
beta_4.00,WS_k4_p0.1,RLStrategy,RL,0.09082033333333334,0.00707965220304585,0.010219916666666669,0.0017840324436672872,1.3219078925843872,0.1232677248235343,0.0,0.0,2000.0,0.0
beta_4.00,WS_k4_p0.1,TitForTatStrategy,TFT,0.4616228098559489,0.1757582031799661,0.049338235294117655,0.11637352110957708,2.179652841646372,0.1403782515185846,0.13333333333333333,0.3,1157.9,979.4703125176628
beta_4.50,ER_k4,ImitationStrategy,Imitate,0.03222266666666667,0.010621888102772314,0.006474833333333334,0.001860415222161595,1.238643705621714,0.2720425084835257,0.0,0.0,2000.0,0.0
beta_4.50,ER_k4,RLStrategy,RL,0.3817796666666667,0.026903448677578982,0.29000175,0.0363133794341249,2.866246191507213,0.7106704140380821,0.0,0.0,2000.0,0.0
